uid,S-MHA Error,S-MHA Uncertainty,Testing Fold,E-MHA Error,E-MHA Uncertainty,E-CPV Error,E-CPV Uncertainty,E-CPV Uncertainty bins,E-MHA Uncertainty bins,S-MHA Uncertainty bins
270_F0,6.324555320336759,0.4421334,0,7.0,0.343342250585556,7.211102550927978,3.38885440826416,1,0,1
288_F0,21.93171219946131,0.42295,0,16.55294535724685,0.3448326677083969,18.867962264113206,3.548867654800415,1,0,3
380_F0,10.198039027185567,0.41959882,0,11.704699910719626,0.3198561817407608,10.295630140987,5.075406432151794,7,2,3
205_F0,6.082762530298219,0.33298764,0,7.071067811865476,0.2644990444183349,5.656854249492381,5.021423959732056,7,14,13
132_F0,9.219544457292889,0.4530273,0,2.0,0.3158760607242584,3.605551275463989,3.8601126194000246,3,2,1
397_F0,4.47213595499958,0.4741307,0,12.649110640673518,0.2989428132772446,11.31370849898476,5.680722904205322,9,6,1
247_F0,3.605551275463989,0.37607706,0,15.811388300841896,0.3055238157510757,12.727922061357855,5.409329080581665,8,5,10
283_F0,7.071067811865476,0.30268413,0,5.385164807134504,0.2461791902780533,7.0,4.880624866485595,6,16,17
396_F0,1.4142135623730951,0.38750333,0,6.708203932499369,0.2711271703243255,5.385164807134504,3.242220497131348,1,13,8
346_F0,15.524174696260024,0.47839138,0,9.219544457292889,0.3199637293815612,10.198039027185567,4.301378774642944,5,2,0
286_F0,5.0,0.4122232,0,5.830951894845301,0.3209274917840957,6.708203932499369,3.4244834661483763,1,1,4
295_F0,4.123105625617661,0.39927536,0,2.8284271247461903,0.2798507302999496,5.656854249492381,5.699152088165283,9,10,6
091_F0,15.0,0.3310278,0,8.94427190999916,0.3243703722953796,7.280109889280518,4.682432436943055,6,1,14
352_F0,15.231546211727816,0.50317585,0,7.615773105863909,0.2446766018867492,15.556349186104043,22.90326833724976,16,16,0
316_F0,23.600847442411894,0.2515551,0,10.0,0.2292209148406982,9.899494936611664,9.017800760269164,14,17,18
309_F0,37.53664875824692,0.2854442,0,20.808652046684813,0.213634905219078,23.43074902771996,7.182966947555542,12,18,17
217_F0,15.811388300841896,0.4464762,0,4.47213595499958,0.3019069701433182,5.385164807134504,6.17851026058197,11,5,1
049_F0,8.54400374531753,0.3888286,0,10.770329614269007,0.3294691890478134,8.0,3.5633307456970216,1,1,8
156_F0,1.0,0.4030765,0,10.295630140987,0.2952156573534011,11.6619037896906,7.071012020111084,12,6,5
212_F0,14.866068747318506,0.50348085,0,14.7648230602334,0.3993839919567108,17.08800749063506,3.292570400238037,1,0,0
151_F0,4.123105625617661,0.44173607,0,4.47213595499958,0.2658064872026443,8.54400374531753,5.329214668273925,7,13,1
305_F0,15.620499351813308,0.4349124,0,15.620499351813308,0.265248966217041,9.899494936611664,5.406205153465271,8,13,2
119_F0,19.235384061671343,0.36885905,0,18.601075237738275,0.3007851749658584,15.264337522473747,7.644006061553955,12,5,11
079_F0,15.524174696260024,0.34122872,0,16.1245154965971,0.2456198334693908,27.459060435491963,29.32250156402588,18,16,13
385_F0,8.54400374531753,0.40977642,0,6.4031242374328485,0.308912381529808,5.656854249492381,3.7602219581604,3,4,5
394_F0,5.0990195135927845,0.34148744,0,10.63014581273465,0.2043614000082016,6.324555320336759,27.63286724090576,18,18,13
375_F0,13.41640786499874,0.4495449,0,4.123105625617661,0.2263393282890319,15.620499351813308,25.917915534973144,17,17,1
041_F0,13.601470508735444,0.32285678,0,10.0,0.2377499490976333,7.211102550927978,6.378298902511597,11,17,15
118_F0,9.899494936611664,0.424209,0,10.295630140987,0.285327684879303,21.37755832643195,29.56664752960205,18,9,2
209_F0,16.401219466856727,0.40731612,0,11.180339887498947,0.2726992189884186,8.602325267042627,6.03313455581665,11,12,5
083_F0,6.324555320336759,0.51084465,0,12.649110640673518,0.3521334230899811,9.055385138137416,3.2069368600845336,1,0,0
096_F0,25.612496949731398,0.37913832,0,19.1049731745428,0.2766662448644638,14.866068747318506,4.810544443130493,6,11,10
183_F0,3.1622776601683795,0.32675904,0,3.605551275463989,0.2197714582085609,0.0,7.781829357147217,13,17,14
052_F0,16.0312195418814,0.26385337,0,7.071067811865476,0.1908532664179802,6.082762530298219,8.25567693710327,13,19,18
250_F0,19.1049731745428,0.45626596,0,8.48528137423857,0.3360618829727173,15.0,3.536647701263428,1,0,1
073_F0,21.40093455903269,0.39885664,0,16.278820596099706,0.2671426117420196,20.615528128088304,4.880643081665039,6,13,6
370_F0,5.0,0.31080168,0,18.027756377319943,0.216815173625946,9.219544457292889,10.67667226791382,15,18,16
200_F0,14.7648230602334,0.4209683,0,14.422205101855956,0.3047702491283416,16.55294535724685,4.718676567077637,6,5,3
095_F0,3.605551275463989,0.36501023,0,3.605551275463989,0.2520639061927795,3.1622776601683795,3.280624866485596,1,16,11
230_F0,2.23606797749979,0.46689925,0,4.242640687119285,0.3135084837675094,3.1622776601683795,5.007142019271851,6,3,1
034_F0,10.04987562112089,0.3324579,0,1.4142135623730951,0.2105041265487671,11.180339887498947,26.880737686157225,17,18,14
204_F0,13.601470508735444,0.30258036,0,17.204650534085253,0.2939737617969513,11.40175425099138,5.486796188354492,8,7,17
153_F0,14.0356688476182,0.43846872,0,13.341664064126334,0.2943234294652939,10.44030650891055,5.885910606384277,10,7,2
055_F0,14.317821063276352,0.28545108,0,20.518284528683196,0.2966473966836929,20.518284528683196,6.346232509613037,11,6,17
260_F0,7.211102550927978,0.39172244,0,12.206555615733702,0.2477319970726967,12.041594578792296,6.911123847961425,12,16,8
065_F0,14.866068747318506,0.44906688,0,14.212670403551895,0.3410651236772537,15.620499351813308,2.671834707260132,0,0,1
090_F0,13.038404810405298,0.3776414,0,12.041594578792296,0.2525941580533981,7.810249675906654,28.692051696777344,18,16,10
161_F0,3.605551275463989,0.4402022,0,3.605551275463989,0.3479049503803253,4.0,4.298818969726563,5,0,2
300_F0,2.8284271247461903,0.50425535,0,1.0,0.3568969070911407,5.830951894845301,4.591988372802734,6,0,0
191_F0,10.44030650891055,0.5535574,0,7.071067811865476,0.3587633520364761,8.94427190999916,2.366261911392212,0,0,0
131_F0,26.87005768508881,0.34299514,0,26.248809496813376,0.2953226804733276,22.62741699796952,2.9599448680877685,0,6,13
323_F0,5.0990195135927845,0.47070298,0,2.8284271247461903,0.3193991631269455,2.23606797749979,2.271834707260132,0,2,1
127_F0,3.1622776601683795,0.44695202,0,3.605551275463989,0.3122933208942413,2.23606797749979,3.296455812454224,1,4,1
261_F0,1.0,0.4065644,0,6.0,0.3341124624013901,4.0,6.9221570014953615,12,0,5
266_F0,13.892443989449804,0.39918828,0,14.212670403551895,0.2903261393308639,15.0,2.58885440826416,0,8,6
202_F0,23.08679276123039,0.24747258,0,28.46049894151541,0.2536343365907669,25.96150997149434,5.614090538024902,8,16,18
337_F0,13.038404810405298,0.24297649,0,2.8284271247461903,0.2100667506456375,1.4142135623730951,8.662018871307373,14,18,18
268_F0,15.811388300841896,0.38534147,0,6.708203932499369,0.2976492553949356,7.071067811865476,6.521235084533691,11,6,9
094_F0,8.48528137423857,0.3560246,0,7.615773105863909,0.2770952701568603,6.324555320336759,3.78885440826416,3,11,12
343_F0,4.47213595499958,0.29607412,0,10.295630140987,0.2359184086322784,23.600847442411894,28.646212768554687,18,17,17
354_F0,3.0,0.45048112,0,2.0,0.3432382375001907,4.47213595499958,3.413680648803711,1,0,1
256_F0,7.615773105863909,0.52495265,0,8.54400374531753,0.3332696318626403,7.071067811865476,5.725502109527588,9,0,0
251_F0,18.867962264113206,0.36156654,0,3.1622776601683795,0.3217643052339554,6.4031242374328485,6.567393159866333,11,1,12
325_F0,1.4142135623730951,0.35765937,0,5.830951894845301,0.3063859045505523,5.0,5.162049961090088,7,5,12
168_F0,4.242640687119285,0.35978752,0,5.385164807134504,0.2736463844776153,11.40175425099138,4.902333116531372,6,12,12
387_F0,9.219544457292889,0.41036052,0,10.295630140987,0.3343016624450683,7.810249675906654,3.648967027664185,2,0,5
327_F0,4.47213595499958,0.41581333,0,1.4142135623730951,0.2580233097076416,18.24828759089466,26.618010139465333,17,15,3
140_F0,16.76305461424021,0.374164,0,13.0,0.2883319348096848,8.246211251235321,8.039084529876709,13,8,10
232_F0,10.0,0.38427907,0,8.246211251235321,0.2721842885017395,8.0,4.238096618652344,5,12,9
027_F1,7.615773105863909,0.3267922,1,8.94427190999916,0.3219145655632019,9.055385138137416,4.22687840461731,2,4,13
390_F1,6.4031242374328485,0.35350773,1,1.4142135623730951,0.3236443638801575,3.605551275463989,2.897056245803833,0,4,7
129_F1,3.1622776601683795,0.3561067,1,4.47213595499958,0.3016792833805084,3.605551275463989,4.798143196105957,4,8,6
347_F1,14.866068747318506,0.36225972,1,7.615773105863909,0.3156057238578796,1.0,9.003253746032716,13,4,5
334_F1,17.08800749063506,0.3277248,1,12.806248474865695,0.3363808393478393,14.142135623730953,5.322059202194214,5,1,13
389_F1,82.61961026293939,0.26683384,1,19.697715603592208,0.1281099140644073,30.610455730027933,61.60475158691406,19,19,19
222_F1,4.123105625617661,0.36572808,1,5.830951894845301,0.3633487105369568,4.123105625617661,3.2257980346679687,0,0,5
109_F1,10.198039027185567,0.27492243,1,15.0,0.2883277595043182,15.0,3.927856683731079,1,10,18
054_F1,1.4142135623730951,0.39655942,1,2.0,0.3391934752464294,3.1622776601683795,4.238502407073975,2,1,2
178_F1,1.0,0.35868362,1,2.0,0.3168284714221954,3.1622776601683795,3.624621105194092,0,4,5
381_F1,105.152270541344,0.28637072,1,7.810249675906654,0.2253515690565109,25.495097567963924,33.58897361755371,16,18,18
349_F1,4.47213595499958,0.30619985,1,6.082762530298219,0.3102326601743698,9.899494936611664,4.267482829093933,2,5,17
319_F1,4.47213595499958,0.34121233,1,5.0,0.2942655086517334,3.1622776601683795,6.653789615631103,8,10,11
238_F1,21.633307652783937,0.35448897,1,9.486832980505138,0.2961276471614837,12.206555615733702,8.17789134979248,13,9,7
088_F1,21.2602916254693,0.2598362,1,2.0,0.2052060008049011,32.89376840679705,37.50208969116211,19,19,19
299_F1,5.0,0.34352183,1,3.0,0.2982940733432769,1.0,6.263582849502564,6,9,10
314_F1,8.06225774829855,0.3586702,1,3.605551275463989,0.3512833714485168,6.4031242374328485,3.898947238922119,1,0,5
180_F1,3.605551275463989,0.40280348,1,5.385164807134504,0.3356314122676849,6.4031242374328485,3.879838705062866,1,2,1
373_F1,6.082762530298219,0.3711222,1,4.123105625617661,0.3151623129844665,1.4142135623730951,4.501654052734375,2,4,4
242_F1,12.041594578792296,0.31145373,1,6.708203932499369,0.3468700349330902,4.242640687119285,5.437505388259888,5,0,16
322_F1,102.53292154230267,0.3096169,1,7.615773105863909,0.1317349523305893,39.66106403010388,51.63559799194336,19,19,16
312_F1,1.4142135623730951,0.30326065,1,16.278820596099706,0.2863863617181778,12.529964086141668,6.04329481124878,6,10,17
320_F1,19.92485884517128,0.37268817,1,13.892443989449804,0.2987579435110092,12.806248474865695,8.20385808944702,13,9,4
395_F1,125.29964086141668,0.31976828,1,21.40093455903269,0.1487054467201232,56.08029957123981,50.73233108520508,19,19,14
173_F1,1.4142135623730951,0.29624218,1,1.0,0.2208505004644393,18.788294228055936,24.108714485168456,14,18,17
015_F1,2.23606797749979,0.35673922,1,3.1622776601683795,0.2279070645570755,23.769728648009423,35.6084789276123,18,17,6
192_F1,7.280109889280518,0.3618899,1,2.0,0.3415812849998474,1.4142135623730951,5.864507102966309,6,1,5
078_F1,99.56907150315304,0.26195276,1,7.810249675906654,0.1517635136842727,37.01351104664349,54.641937255859375,19,19,19
377_F1,7.810249675906654,0.3416377,1,7.615773105863909,0.2487870723009109,1.4142135623730951,5.445662212371826,5,16,11
335_F1,8.94427190999916,0.38184038,1,0.0,0.3454422533512115,5.0990195135927845,5.634657287597657,6,1,3
101_F1,111.22050170719426,0.32005364,1,8.48528137423857,0.2164553791284561,30.4138126514911,33.08676643371582,16,18,14
267_F1,110.16351483136329,0.31819573,1,4.123105625617661,0.1682731419801712,44.27188724235731,56.54848175048828,19,19,14
369_F1,21.095023109728988,0.30495855,1,14.0356688476182,0.2706606537103653,13.601470508735444,5.087338829040528,4,12,17
110_F1,90.07774419910837,0.2836827,1,5.0990195135927845,0.2038203179836273,20.615528128088304,29.326993560791017,14,19,18
135_F1,13.892443989449804,0.40134472,1,7.211102550927978,0.3074956655502319,5.0,5.542920303344727,5,6,1
066_F1,92.13034245024816,0.28628567,1,9.219544457292889,0.203960171341896,12.206555615733702,34.02828521728516,16,19,18
272_F1,10.816653826391969,0.36848226,1,12.806248474865695,0.3177358090877533,17.804493814764857,9.053845310211182,13,4,4
315_F1,103.9471019317037,0.32254612,1,3.0,0.2632043659687042,23.021728866442675,32.515384674072266,15,13,14
047_F1,20.12461179749811,0.31237566,1,18.027756377319943,0.3270669400691986,13.92838827718412,5.05039644241333,4,4,16
059_F1,6.4031242374328485,0.30219725,1,6.708203932499369,0.225734743475914,26.40075756488817,36.14956207275391,18,17,17
382_F1,4.47213595499958,0.3310663,1,7.071067811865476,0.3154386758804321,8.06225774829855,5.280624866485596,4,4,12
056_F1,104.44615837837216,0.326294,1,2.8284271247461903,0.259644877910614,22.825424421026653,32.81557579040528,16,14,13
159_F1,7.615773105863909,0.3492674,1,7.071067811865476,0.326980447769165,8.06225774829855,3.175052070617676,0,4,7
264_F1,6.082762530298219,0.41187903,1,10.295630140987,0.3456592202186584,10.63014581273465,4.475040245056152,2,1,0
199_F1,93.94147114027967,0.31769514,1,14.142135623730953,0.2151946127414703,9.848857801796104,35.170283508300784,18,18,14
189_F1,16.492422502470642,0.25703207,1,8.94427190999916,0.3239624351263046,10.0,5.070647525787353,4,4,19
201_F1,19.6468827043885,0.36333758,1,20.591260281974,0.267592778801918,21.54065922853801,6.306609439849853,7,13,5
165_F1,6.082762530298219,0.30318272,1,2.23606797749979,0.2553729116916656,23.08679276123039,35.859236526489255,18,15,17
057_F1,6.082762530298219,0.35915306,1,8.0,0.2649929940700531,24.020824298928627,36.27565422058105,18,13,5
050_F1,22.47220505424423,0.30671576,1,9.055385138137416,0.3271539092063903,12.206555615733702,6.013382148742676,6,4,17
193_F1,7.810249675906654,0.42834514,1,5.830951894845301,0.368197900056839,5.385164807134504,4.007905912399292,1,0,0
344_F1,105.38026380684384,0.29277423,1,1.4142135623730951,0.3252470552921295,21.587033144922906,33.43993492126465,16,4,17
229_F1,23.345235059857504,0.41155815,1,18.027756377319943,0.2716609835624695,16.15549442140351,8.093037796020507,12,12,0
025_F1,8.94427190999916,0.40007442,1,5.830951894845301,0.3081734091043472,6.708203932499369,4.048493099212647,1,6,1
355_F1,108.70602559196064,0.28217182,1,9.0,0.2683157384395599,28.231188426986208,32.12968425750732,15,13,18
074_F1,6.324555320336759,0.3455921,1,5.830951894845301,0.275269940495491,3.605551275463989,6.999372959136963,8,12,10
321_F1,113.84638773364748,0.31290388,1,9.899494936611664,0.2464485466480255,19.4164878389476,38.274654960632326,19,16,16
218_F1,11.0,0.37674874,1,12.041594578792296,0.3397155404090881,9.219544457292889,3.895507574081421,1,1,4
020_F1,11.6619037896906,0.31510448,1,10.0,0.2870605647563934,15.0,6.797841119766235,8,10,15
275_F1,2.23606797749979,0.37091014,1,2.8284271247461903,0.2291186392307281,2.23606797749979,5.464190459251404,5,17,4
187_F1,5.0990195135927845,0.36285308,1,6.082762530298219,0.2554868519306182,12.649110640673518,8.218055629730225,13,15,5
169_F1,27.65863337187866,0.36385545,1,20.0,0.3098383843898773,19.72308292331602,5.704774260520935,6,5,5
081_F1,14.317821063276352,0.40305272,1,9.848857801796104,0.3096555531024932,10.0,3.46684160232544,0,5,1
162_F1,11.40175425099138,0.42852488,1,10.816653826391969,0.2910645395517349,12.206555615733702,8.27787160873413,13,10,0
024_F1,6.4031242374328485,0.32963005,1,16.97056274847714,0.3084444165229797,14.866068747318506,5.872031593322754,6,6,13
333_F1,8.602325267042627,0.308367,1,6.708203932499369,0.3327823221683502,5.385164807134504,4.501654052734375,2,2,16
005_F1,8.06225774829855,0.34467256,1,2.23606797749979,0.3137430250644684,4.47213595499958,5.175525426864624,4,4,10
237_F1,14.866068747318506,0.29521745,1,10.0,0.294884580373764,16.278820596099706,6.335558700561523,7,9,17
148_F1,5.0,0.33363935,1,4.123105625617661,0.2695918470621109,2.23606797749979,4.485121989250184,2,13,12
152_F1,5.656854249492381,0.33249784,1,5.0,0.33710697889328,5.385164807134504,4.968155431747436,4,1,12
086_F1,111.15754585272202,0.3451536,1,3.605551275463989,0.2229577630758285,24.08318915758459,34.84787178039551,17,18,10
155_F1,101.86265262597476,0.31079316,1,4.242640687119285,0.2573834896087646,19.79898987322333,33.33826217651367,16,14,16
240_F1,22.02271554554524,0.3600756,1,12.206555615733702,0.2564405053853988,12.727922061357855,8.957293844223022,13,14,5
087_F1,1.0,0.38076246,1,3.1622776601683795,0.2956295877695084,5.656854249492381,5.824871444702149,6,9,4
185_F1,97.06183596038146,0.31509387,1,2.23606797749979,0.2211018592119217,21.93171219946131,30.06771049499512,14,18,15
051_F1,97.8008179924892,0.40062547,1,4.47213595499958,0.2212606430053711,20.615528128088304,32.57832298278809,16,18,1
149_F1,7.615773105863909,0.31050524,1,15.811388300841896,0.2802920192480087,15.264337522473747,7.120081663131714,9,11,16
062_F1,14.0356688476182,0.38186157,1,15.652475842498529,0.253042197227478,29.8328677803526,36.06557312011719,18,15,3
068_F1,4.0,0.36220083,1,4.47213595499958,0.2207186043262481,13.038404810405298,27.054466819763185,14,18,5
163_F1,3.605551275463989,0.3458617,1,5.0,0.348330956697464,5.830951894845301,5.651315641403198,6,0,10
182_F1,29.73213749463701,0.3012868,1,19.697715603592208,0.3383413076400757,17.0,6.892639446258545,8,1,17
099_F1,104.08650248711405,0.28938362,1,11.180339887498947,0.268351662158966,27.0,31.02834663391113,15,13,18
117_F1,11.31370849898476,0.3451612,1,13.45362404707371,0.2932332456111908,9.433981132056603,4.2,2,10,10
102_F1,8.246211251235321,0.35338062,1,9.848857801796104,0.3208379864692688,5.0,7.580384826660156,11,4,7
164_F1,112.16059914247964,0.30124176,1,11.31370849898476,0.2426239132881164,24.20743687382041,36.249931716918944,18,17,17
097_F1,3.605551275463989,0.3614363,1,4.0,0.3675515055656433,1.0,4.725023698806763,3,0,5
213_F1,16.401219466856727,0.4168362,1,16.278820596099706,0.3359846174716949,13.601470508735444,4.238502407073975,2,2,0
225_F1,86.02325267042627,0.30528164,1,15.231546211727816,0.1827951222658157,17.029386365926403,31.083171081542968,15,19,17
179_F1,112.307613277106,0.3148149,1,11.6619037896906,0.2525955617427826,28.0178514522438,35.66899185180664,18,15,15
374_F1,105.11898020814318,0.31147635,1,2.0,0.2264348179101944,22.56102834535696,33.49451599121094,16,17,16
022_F1,6.708203932499369,0.36865085,1,4.123105625617661,0.3135765969753265,1.4142135623730951,5.268473529815674,4,4,4
376_F1,4.242640687119285,0.37967858,1,8.602325267042627,0.2944139599800109,5.830951894845301,7.419929313659668,10,10,4
280_F1,107.93516572461452,0.33326846,1,13.92838827718412,0.2416181862354278,29.546573405388315,33.910874938964845,16,17,12
188_F1,16.278820596099706,0.41847205,1,12.806248474865695,0.3305253982543945,14.7648230602334,4.422489023208618,2,3,0
307_F1,6.324555320336759,0.33013353,1,5.385164807134504,0.3415284812450408,5.0,5.207348918914795,4,1,12
311_F1,7.615773105863909,0.2929958,1,7.810249675906654,0.2437916696071624,10.0,8.114691829681396,12,17,17
177_F1,8.06225774829855,0.42145905,1,6.324555320336759,0.337267804145813,5.385164807134504,4.331370830535889,2,1,0
273_F1,6.324555320336759,0.3990194,1,10.63014581273465,0.2924746930599212,8.48528137423857,5.042220497131348,4,10,1
031_F1,13.601470508735444,0.37730697,1,12.36931687685298,0.3539502263069153,6.708203932499369,4.002661013603211,1,0,4
386_F1,111.31936040060596,0.31765756,1,7.810249675906654,0.2351101040840149,28.231188426986208,34.15688781738281,16,17,14
228_F2,15.231546211727816,0.41968927,2,12.041594578792296,0.4161894798278808,7.615773105863909,3.919436526298523,6,3,7
063_F2,18.384776310850235,0.33043766,2,12.529964086141668,0.3045381516218185,12.36931687685298,8.060371494293213,18,17,16
157_F2,8.0,0.48051295,2,5.656854249492381,0.4177489221096039,5.0,3.5052459716796878,4,3,2
103_F2,15.264337522473747,0.4940998,2,10.295630140987,0.3685870289802551,11.40175425099138,6.408579349517822,17,10,1
359_F2,4.123105625617661,0.23481499,2,5.385164807134504,0.2888043791055679,5.385164807134504,6.331956291198731,16,18,19
357_F2,6.4031242374328485,0.38050613,2,3.605551275463989,0.3519858539104462,7.071067811865476,4.012451553344727,6,15,12
236_F2,17.4928556845359,0.5148672,2,13.601470508735444,0.3833143830299377,15.556349186104043,6.318676567077636,16,7,0
340_F2,7.211102550927978,0.46431583,2,6.4031242374328485,0.3323736667633056,6.708203932499369,4.174501514434814,7,16,3
042_F2,4.47213595499958,0.4178039,2,2.0,0.3924601733684539,1.0,4.106783962249756,7,6,7
383_F2,18.68154169226941,0.39319828,2,13.41640786499874,0.3779567122459412,13.038404810405298,5.240939331054688,13,9,10
003_F2,2.23606797749979,0.27004936,2,12.041594578792296,0.3227059006690979,6.4031242374328485,6.414718437194824,17,17,19
360_F2,10.04987562112089,0.43751097,2,11.40175425099138,0.3454998433589935,11.40175425099138,7.608513927459716,18,15,6
331_F2,3.605551275463989,0.335057,2,3.1622776601683795,0.3920684993267059,2.23606797749979,2.463052034378052,0,6,16
137_F2,21.2602916254693,0.41804737,2,9.433981132056603,0.3813864588737488,8.48528137423857,5.697897434234619,15,8,7
371_F2,3.605551275463989,0.44141537,2,4.47213595499958,0.4089359819889068,4.47213595499958,4.172594308853149,7,3,6
075_F2,17.4928556845359,0.3103282,2,12.727922061357855,0.3668246209621429,13.038404810405298,2.8257980346679688,1,11,17
215_F2,14.866068747318506,0.39667833,2,12.041594578792296,0.3899440646171569,11.180339887498947,4.159338283538818,7,6,9
258_F2,25.079872407968907,0.3948034,2,23.259406699226016,0.3090174406766891,22.47220505424423,6.360807752609253,17,17,10
017_F2,5.0,0.428045,2,3.1622776601683795,0.4022909820079803,2.23606797749979,3.596281909942627,4,4,7
241_F2,6.324555320336759,0.3460526,2,1.4142135623730951,0.3382624447345733,2.0,4.58885440826416,10,16,15
196_F2,12.083045973594572,0.55869704,2,7.211102550927978,0.4355868697166443,10.770329614269007,4.378634810447693,8,0,0
036_F2,6.082762530298219,0.4859456,2,8.0,0.3911463022232055,5.0990195135927845,5.278400802612305,14,6,1
294_F2,6.4031242374328485,0.37833333,2,3.605551275463989,0.3588761150836944,1.0,5.246682238578797,13,13,12
289_F2,13.45362404707371,0.42648858,2,9.0,0.378769838809967,5.830951894845301,5.957476949691772,16,9,7
207_F2,6.324555320336759,0.49575335,2,5.385164807134504,0.411785614490509,9.848857801796104,6.070793724060058,16,3,1
313_F2,3.1622776601683795,0.36822724,2,6.708203932499369,0.3740001678466796,1.0,3.871834707260132,6,10,13
043_F2,12.16552506059644,0.415466,2,14.212670403551895,0.406091433763504,13.41640786499874,4.253765487670899,7,4,7
338_F2,8.06225774829855,0.43971252,2,3.0,0.3856388628482818,3.1622776601683795,3.3457313537597657,3,7,6
116_F2,106.45186705737012,0.21523304,2,1.0,0.2107775449752807,24.166091947189145,33.89198246002197,19,19,19
341_F2,25.70992026436488,0.31435576,2,24.35159132377184,0.3946742653846741,23.40939982143925,4.8466123104095455,11,6,17
035_F2,7.810249675906654,0.5297803,2,6.4031242374328485,0.4569378137588501,4.242640687119285,4.365019130706787,8,0,0
298_F2,5.385164807134504,0.42686418,2,6.4031242374328485,0.3059074610471725,5.0,8.202584981918335,18,17,7
037_F2,11.180339887498947,0.4155668,2,1.0,0.3796985566616058,3.1622776601683795,6.952709579467774,18,9,7
093_F2,7.280109889280518,0.46119717,2,3.605551275463989,0.3395857602357864,5.0,6.431114578247071,17,16,4
111_F2,7.615773105863909,0.32348529,2,1.0,0.3591733336448669,3.1622776601683795,4.688539695739746,11,13,17
